source_id,source_file,canonical_ids,original_title,original_workflow,original_uncertainties,original_scope_status,original_evidence_level,original_source_url,exact_original_row_json
MARG-069,../marg/webapp-parity-map.csv,ERP-031;WORK-05,Cloud Backup,Create a dated backup; inspect available snapshots; select and verify a restore.,Local backup workflow now; cloud destinations require later provider configuration and access controls.,preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Create a dated backup; inspect available snapshots; select and verify a restore."", ""dependencies_uncertainties"": ""Local backup workflow now; cloud destinations require later provider configuration and access controls."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-069"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Backup and restore"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Cloud Backup"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""69"", ""source_sequence"": ""69"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-070,../marg/webapp-parity-map.csv,ERP-028;WORK-11,WhatsApp,Prepare invoice/reminder messages with attachments; review and send using authorized service.,Provider/template/consent requirements and delivery status; no assumption of free unrestricted sending.,preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Prepare invoice/reminder messages with attachments; review and send using authorized service."", ""dependencies_uncertainties"": ""Provider/template/consent requirements and delivery status; no assumption of free unrestricted sending."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-070"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""WhatsApp workspace"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""WhatsApp"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""70"", ""source_sequence"": ""70"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-071,../marg/webapp-parity-map.csv,ERP-033,Business on Google Map,"Filter customer/sales locations by route, date and salesperson; open related business records.","Map licensing, geocoding accuracy, location consent and external availability.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Filter customer/sales locations by route, date and salesperson; open related business records."", ""dependencies_uncertainties"": ""Map licensing, geocoding accuracy, location consent and external availability."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-071"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Sales map"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Business on Google Map"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""71"", ""source_sequence"": ""71"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-072,../marg/webapp-parity-map.csv,ERP-020,Margpay Intrigration,Create payment requests; track provider result; reconcile receipt to bills.,"MargPay is proprietary; equivalent requires a permitted provider and commercial onboarding, not name reuse.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Create payment requests; track provider result; reconcile receipt to bills."", ""dependencies_uncertainties"": ""MargPay is proprietary; equivalent requires a permitted provider and commercial onboarding, not name reuse."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-072"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Digital payment collection"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Margpay Intrigration"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""72"", ""source_sequence"": ""72"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-073,../marg/webapp-parity-map.csv,ERP-028,Direct calling/Order Calling,Find customer contact; initiate a supported call action; capture and follow up the resulting order.,Browser/device calling support and consent; automatic dialing service needs separate authorization.,preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Find customer contact; initiate a supported call action; capture and follow up the resulting order."", ""dependencies_uncertainties"": ""Browser/device calling support and consent; automatic dialing service needs separate authorization."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-073"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Call and order desk"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Direct calling/Order Calling"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""73"", ""source_sequence"": ""73"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-074,../marg/webapp-parity-map.csv,ERP-033,Go digital,"Discover and open enabled document, commerce and communication workflows from one browser hub.",Go digital is a marketing umbrella; retain coverage link without inventing unique functionality.,preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Discover and open enabled document, commerce and communication workflows from one browser hub."", ""dependencies_uncertainties"": ""Go digital is a marketing umbrella; retain coverage link without inventing unique functionality."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-074"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Digital services hub"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Go digital"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""74"", ""source_sequence"": ""74"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-075,../marg/webapp-parity-map.csv,ERP-019,ICICI banking,View authorized bank data; prepare transfers; track approvals and reconcile results.,"Bank consent, contracts, credentials and supported actions; local fixtures cannot imply live banking.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""View authorized bank data; prepare transfers; track approvals and reconcile results."", ""dependencies_uncertainties"": ""Bank consent, contracts, credentials and supported actions; local fixtures cannot imply live banking."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-075"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""ICICI banking workspace"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""ICICI banking"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""75"", ""source_sequence"": ""75"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-076,../marg/webapp-parity-map.csv,ERP-032;WORK-05;WORK-10,PDF Bill Import,Upload supplier PDF; inspect extracted lines; map items; correct and save a purchase draft.,"Extraction provider, duplicate detection, evidence retention and operator review; no accuracy guarantee.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Upload supplier PDF; inspect extracted lines; map items; correct and save a purchase draft."", ""dependencies_uncertainties"": ""Extraction provider, duplicate detection, evidence retention and operator review; no accuracy guarantee."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-076"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Purchase PDF capture"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""excluded"", ""source_feature"": ""PDF Bill Import"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""76"", ""source_sequence"": ""76"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-077,../marg/webapp-parity-map.csv,ERP-024;WORK-04;WORK-12,Audit Trail,"Inspect who changed/approved a document, when and why; compare versions and related postings.","Coverage, retention and tamper resistance require specification; source activation behavior is not proof of immutability.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Inspect who changed/approved a document, when and why; compare versions and related postings."", ""dependencies_uncertainties"": ""Coverage, retention and tamper resistance require specification; source activation behavior is not proof of immutability."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-077"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Audit history"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Audit Trail"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""77"", ""source_sequence"": ""77"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-078,../marg/webapp-parity-map.csv,ERP-029;WORK-03;WORK-13,Order CRM,"Record customer demand, follow-ups and order status; assign responsible staff and next action.","Clarify relationships with promise orders, call desk and broader sales CRM to avoid duplicate records.",preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Record customer demand, follow-ups and order status; assign responsible staff and next action."", ""dependencies_uncertainties"": ""Clarify relationships with promise orders, call desk and broader sales CRM to avoid duplicate records."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-078"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Order CRM"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Order CRM"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""78"", ""source_sequence"": ""78"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
MARG-079,../marg/webapp-parity-map.csv,ERP-021,Merge Report,"Select companies, GSTINs, branches and periods; view consolidated management reports and drill to original independent records.",User confirmed multi-company/GSTIN/branch scope; preserve company books and GSTIN-specific statutory returns; mapping/eliminations require reviewed rules.,preserved_in_scope,vendor_matrix; workflow is proposed interpretation,https://margcompusoft.com/marg-features.html,"{""concrete_user_workflow"": ""Select companies, GSTINs, branches and periods; view consolidated management reports and drill to original independent records."", ""dependencies_uncertainties"": ""User confirmed multi-company/GSTIN/branch scope; preserve company books and GSTIN-specific statutory returns; mapping/eliminations require reviewed rules."", ""evidence_level"": ""vendor_matrix; workflow is proposed interpretation"", ""feature_id"": ""MARG-079"", ""inventory_origin"": ""edition_matrix"", ""proposed_browser_module"": ""Consolidated reports"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": ""included"", ""source_feature"": ""Merge Report"", ""source_gold"": ""included"", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": ""79"", ""source_sequence"": ""79"", ""source_silver"": ""included"", ""source_url"": ""https://margcompusoft.com/marg-features.html""}"
